Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      3.19     0.00    46400     0.00     0.00  std::pair<int, int>::pair<int&, int&, void>(int&, int&)
  0.00      3.19     0.00    43590     0.00     0.00  std::_Vector_base<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::_M_get_Tp_allocator() const
  0.00      3.19     0.00    43590     0.00     0.00  std::vector<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::max_size() const
  0.00      3.19     0.00    43590     0.00     0.00  std::move_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*>::move_iterator(CGAL::Point_3<CGAL::Simple_cartesian<double> >*)
  0.00      3.19     0.00    43590     0.00     0.00  unsigned long std::allocator_traits<std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::_S_max_size<std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const, void>(std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const&, int)
  0.00      3.19     0.00    43590     0.00     0.00  std::allocator_traits<std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::max_size(std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const&)
  0.00      3.19     0.00    43590     0.00     0.00  std::move_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*> std::__make_move_if_noexcept_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*, std::move_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*> >(CGAL::Point_3<CGAL::Simple_cartesian<double> >*)
  0.00      3.19     0.00    43421     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >::operator==(std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > const&) const
  0.00      3.19     0.00    43249     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const
  0.00      3.19     0.00    41280     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_M_get_Node_allocator()
  0.00      3.19     0.00    41164     0.00     0.00  void std::vector<CGAL::SM_Vertex_index, std::allocator<CGAL::SM_Vertex_index> >::_M_emplace_back_aux<CGAL::SM_Vertex_index const&>(CGAL::SM_Vertex_index const&)
  0.00      3.19     0.00    41121     0.00     0.00  bool __gnu_cxx::operator!=<CGAL::Point_3<CGAL::Simple_cartesian<double> >*, std::vector<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >(__gnu_cxx::__normal_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*, std::vector<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > > const&, __gnu_cxx::__normal_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*, std::vector<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > > const&)
  0.00      3.19     0.00    41118     0.00     0.00  CGAL::Point_3<CGAL::Simple_cartesian<double> >::Point_3<float, float, float>(float const&, float const&, float const&)
  0.00      3.19     0.00    41118     0.00     0.00  CGAL::Vector_3<CGAL::Simple_cartesian<double> >::Vector_3<float, float, float>(float const&, float const&, float const&)
  0.00      3.19     0.00    41118     0.00     0.00  __gnu_cxx::__normal_iterator<CGAL::Point_3<CGAL::Simple_cartesian<double> >*, std::vector<CGAL::Point_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >::operator++()
  0.00      3.19     0.00    40883     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_M_end()
  0.00      3.19     0.00    40315     0.00     0.00  __gnu_cxx::__normal_iterator<WeightFace*, std::vector<WeightFace, std::allocator<WeightFace> > >::operator++()
  0.00      3.19     0.00    39692     0.00     0.00  __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&)
  0.00      3.19     0.00    39692     0.00     0.00  __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&)
  0.00      3.19     0.00    39692     0.00     0.00  bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      3.19     0.00    39692     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&)
  0.00      3.19     0.00    39692     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::find<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      3.19     0.00    39692     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>)
  0.00      3.19     0.00    39188     0.00     0.00  std::move_iterator<std::pair<int, int>*>::operator*() const
  0.00      3.19     0.00    39188     0.00     0.00  std::move_iterator<std::pair<int, int>*>::operator++()
  0.00      3.19     0.00    39188     0.00     0.00  void std::_Construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&)
  0.00      3.19     0.00    39188     0.00     0.00  std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
  0.00      3.19     0.00    39073     0.00     0.00  SamplePoint&& std::forward<SamplePoint>(std::remove_reference<SamplePoint>::type&)
  0.00      3.19     0.00    36538     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      3.19     0.00    36538     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      3.19     0.00    35909     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::is_border(CGAL::SM_Halfedge_index) const
  0.00      3.19     0.00    35909     0.00     0.00  CGAL::Halfedge_around_target_circulator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::operator!=(CGAL::Halfedge_around_target_circulator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > const&) const
  0.00      3.19     0.00    35909     0.00     0.00  CGAL::SM_Index<CGAL::SM_Face_index>::is_valid() const
  0.00      3.19     0.00    35512     0.00     0.00  CGAL::Halfedge_around_target_circulator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::operator++(int)
  0.00      3.19     0.00    35512     0.00     0.00  CGAL::Halfedge_around_target_circulator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::operator++()
  0.00      3.19     0.00    35512     0.00     0.00  CGAL::CartesianKernelFunctors::Construct_sum_of_vectors_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&, CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&) const
  0.00      3.19     0.00    35512     0.00     0.00  CGAL::Cartesian_base_no_ref_count<double, CGAL::Simple_cartesian<double> >::construct_sum_of_vectors_3_object() const
  0.00      3.19     0.00    35512     0.00     0.00  CGAL::Vector_3<CGAL::Simple_cartesian<double> >::operator+(CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&) const
  0.00      3.19     0.00    34618     0.00     0.00  WeightFace::WeightFace(double, CGAL::SM_Face_index)
  0.00      3.19     0.00    34429     0.00     0.00  CGAL::Simple_cartesian<double>::Vector_3 CGAL::operator*<CGAL::Simple_cartesian<double> >(CGAL::Simple_cartesian<double>::FT const&, CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&)
  0.00      3.19     0.00    34429     0.00     0.00  CGAL::CartesianKernelFunctors::Construct_scaled_vector_3<CGAL::Simple_cartesian<double> >::operator()(CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&, double const&) const
  0.00      3.19     0.00    34429     0.00     0.00  CGAL::Cartesian_base_no_ref_count<double, CGAL::Simple_cartesian<double> >::construct_scaled_vector_3_object() const
  0.00      3.19     0.00    33865     0.00     0.00  bool std::operator==<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*>(std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*> const&, std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*> const&)
  0.00      3.19     0.00    33865     0.00     0.00  bool std::operator!=<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*>(std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*> const&, std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*> const&)
  0.00      3.19     0.00    33786     0.00     0.00  std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*>::operator*() const
  0.00      3.19     0.00    33786     0.00     0.00  std::move_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*>::operator++()
  0.00      3.19     0.00    33786     0.00     0.00  void std::_Construct<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity*, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity&&)
  0.00      3.19     0.00    33786     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity* std::__addressof<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity&)
  0.00      3.19     0.00    33786     0.00     0.00  std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity&>::type&& std::move<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity&>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity&)
  0.00      3.19     0.00    33786     0.00     0.00  CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>::type&)
  0.00      3.19     0.00    32713     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator()
  0.00      3.19     0.00    30566     0.00     0.00  std::map<std::pair<int, int>, std::vector<int, std::allocator<int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::end()
  0.00      3.19     0.00    30566     0.00     0.00  std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::vector<int, std::allocator<int> > > > >::_M_begin()
  0.00      3.19     0.00    30446     0.00     0.00  CGAL::Iterator_range<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > > CGAL::make_range<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >(CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > const&, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > const&)
  0.00      3.19     0.00    30446     0.00     0.00  CGAL::Iterator_range<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >::Iterator_range(CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >)
  0.00      3.19     0.00    30446     0.00     0.00  CGAL::Iterator_range<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > > CGAL::halfedges_around_target<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >(boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::halfedge_descriptor, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const&)
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional<boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::halfedge_descriptor> CGAL::is_border<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >(boost::graph_traits<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::vertex_descriptor, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > const&)
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_tag::optional_tag()
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::get_object()
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::destroy_impl(mpl_::bool_<false>)
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::get_ptr_impl()
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::destroy()
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::cast_ptr(CGAL::SM_Halfedge_index*, mpl_::bool_<false>)
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::construct(CGAL::SM_Halfedge_index const&)
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::optional_base(CGAL::SM_Halfedge_index const&)
  0.00      3.19     0.00    30446     0.00     0.00  boost::optional_detail::optional_base<CGAL::SM_Halfedge_index>::~optional_base()
  0.00      3.19     0.00    30446     0.00     0.00  boost::tuples::detail::tie_mapper<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, void, void, void, void, void, void, void, void>::type boost::tuples::tie<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >(CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&)
  0.00      3.19     0.00    30446     0.00     0.00  boost::tuples::cons<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, boost::tuples::null_type>::cons<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > > >(CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&)
  0.00      3.19     0.00    30446     0.00     0.00  boost::tuples::cons<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, boost::tuples::cons<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, boost::tuples::null_type> >::cons<CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >, boost::tuples::null_type const, boost::tuples::null_type const, boost::tuples::null_type const, boost::tuples::null_type const, boost::tuples::null_type const, boost::tuples::null_type const, boost::tuples::null_type const, boost::tuples::null_type const>(CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, CGAL::Halfedge_around_target_iterator<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > > >&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&, boost::tuples::null_type const&)
